WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,3rd Round,3,Radwanska U.,Hampton J.,37.0,64.0,1410.0,958.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,2.75,1.4,2.8,1.4,3.0,1.36,3.1,1.43,2.75,1.44,3.15,1.44,2.92,1.4
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,4th Round,3,Errani S.,Bartoli M.,8.0,11.0,4915.0,3265.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.58,2.58,1.5,2.63,1.59,2.66,1.53,2.46
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,4th Round,3,Kvitova P.,Zakopalova K.,7.0,22.0,4980.0,1725.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.27,4.35,1.25,3.75,1.29,4.5,1.23,4.01
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,4th Round,3,Sharapova M.,Arruabarrena-Vecino L.,3.0,87.0,9715.0,756.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.02,17.0,1.02,10.5,1.03,10.0,1.03,19.0,1.03,12.0,1.05,20.75,1.03,13.19
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,4th Round,3,Kirilenko M.,Radwanska A.,15.0,4.0,2671.0,7505.0,6.0,1.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,4.0,1.22,4.0,1.22,3.75,1.25,4.4,1.26,3.75,1.25,4.4,1.29,3.9,1.25
16,Indian Wells,BNP Paribas Open,2013-03-12,Premier,Outdoor,Hard,4th Round,3,Azarenka V.,Radwanska U.,2.0,37.0,10325.0,1410.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.04,13.0,1.04,9.0,1.04,9.0,1.05,14.8,1.06,9.0,1.06,14.8,1.04,10.79
16,Indian Wells,BNP Paribas Open,2013-03-13,Premier,Outdoor,Hard,4th Round,3,Stosur S.,Barthel M.,9.0,28.0,3835.0,1610.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,2.37,1.53,2.5,1.5,2.38,1.53,2.55,1.6,2.38,1.57,2.75,1.65,2.47,1.54
16,Indian Wells,BNP Paribas Open,2013-03-13,Premier,Outdoor,Hard,4th Round,3,Kerber A.,Muguruza G.,6.0,95.0,5400.0,727.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.32,3.79,1.22,4.0,1.33,4.3,1.27,3.71
16,Indian Wells,BNP Paribas Open,2013-03-13,Premier,Outdoor,Hard,4th Round,3,Wozniacki C.,Petrova N.,10.0,12.0,3570.0,3050.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.67,2.1,1.71,2.3,1.62,2.25,1.71,2.4,1.62,2.25
16,Indian Wells,BNP Paribas Open,2013-03-13,Premier,Outdoor,Hard,Quarterfinals,3,Kirilenko M.,Kvitova P.,15.0,7.0,2671.0,4980.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,3.0,1.36,3.0,1.35,3.0,1.36,3.0,1.46,3.0,1.36,3.1,1.46,2.93,1.39
16,Indian Wells,BNP Paribas Open,2013-03-14,Premier,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Errani S.,3.0,8.0,9715.0,4915.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.18,4.5,1.15,5.0,1.17,4.5,1.22,5.05,1.17,5.0,1.22,5.7,1.18,4.81
16,Indian Wells,BNP Paribas Open,2013-03-14,Premier,Outdoor,Hard,Quarterfinals,3,Kerber A.,Stosur S.,6.0,9.0,5400.0,3835.0,,,,,,,,,Walkover,1.9,1.9,1.85,1.9,1.91,1.91,1.88,2.05,1.91,1.91,1.96,2.09,1.86,1.91
16,Indian Wells,BNP Paribas Open,2013-03-14,Premier,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Azarenka V.,10.0,2.0,3570.0,10325.0,,,,,,,,,Walkover,4.33,1.22,4.25,1.2,4.0,1.25,4.43,1.26,4.0,1.22,4.75,1.25,4.25,1.22
16,Indian Wells,BNP Paribas Open,2013-03-16,Premier,Outdoor,Hard,Semifinals,3,Wozniacki C.,Kerber A.,10.0,6.0,3570.0,5400.0,2.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.72,2.1,1.75,2.0,1.73,2.0,1.78,2.18,1.83,2.0,1.83,2.34,1.72,2.1
16,Indian Wells,BNP Paribas Open,2013-03-16,Premier,Outdoor,Hard,Semifinals,3,Sharapova M.,Kirilenko M.,3.0,15.0,9715.0,2671.0,6.0,4.0,6.0,3.0,,,2.0,1.0,Completed,1.2,4.5,1.2,4.25,1.2,4.33,1.23,4.9,1.22,4.5,1.25,5.05,1.2,4.45
16,Indian Wells,BNP Paribas Open,2013-03-17,Premier,Outdoor,Hard,The Final,3,Sharapova M.,Wozniacki C.,3.0,10.0,9715.0,3570.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.2,4.25,1.25,4.0,1.29,4.14,1.22,4.5,1.29,4.5,1.23,4.2
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Tomljanovic A.,Pervak K.,242.0,99.0,232.0,703.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,3.25,1.33,3.0,1.35,2.75,1.4,4.1,1.27,2.88,1.4,4.45,1.43,3.24,1.34
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Morita A.,Watson H.,50.0,39.0,1130.0,1361.0,1.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.57,2.25,1.65,2.15,1.67,2.1,1.71,2.24,1.62,2.25,1.71,2.46,1.63,2.22
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Hsieh S.W.,Tsurenko L.,38.0,74.0,1405.0,879.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.5,1.5,2.5,1.5,2.38,1.53,2.55,1.57,2.38,1.57,2.64,1.63,2.45,1.53
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Begu I.,Erakovic M.,53.0,62.0,1125.0,965.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.28,1.69,2.2,1.67,2.4,1.69,2.25,1.62
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Mladenovic K.,Wozniak A.,48.0,58.0,1136.0,1041.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.53,2.67,1.4,2.88,1.54,3.0,1.46,2.66
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Larsson J.,103.0,65.0,662.0,920.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.62,2.2,1.87,2.02,1.62,2.25,1.87,2.25,1.72,2.08
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Peng S.,Arvidsson S.,34.0,51.0,1470.0,1130.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.55,2.35,1.5,2.5,1.53,2.65,1.57,2.38,1.57,2.66,1.51,2.52
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Bertens K.,Tatishvili A.,42.0,60.0,1253.0,991.0,6.0,0.0,1.0,0.0,,,1.0,0.0,Retired,1.18,4.5,1.2,4.25,1.2,4.33,1.24,4.55,1.25,3.75,1.25,4.7,1.21,4.24
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Date Krumm K.,Scheepers C.,78.0,61.0,830.0,965.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.68,2.3,1.57,2.38,1.7,2.9,1.61,2.28
17,Miami,Sony Ericsson Open,2013-03-19,Premier,Outdoor,Hard,1st Round,3,Petkovic A.,Jovanovski B.,162.0,41.0,396.0,1295.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.57,2.25,1.51,2.72,1.53,2.5,1.58,2.75,1.51,2.5
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Hampton J.,Niculescu M.,68.0,52.0,898.0,1130.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,2.08,1.7,2.1,1.67,2.01,1.87,2.1,1.73,2.18,1.87,2.06,1.73
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Oprandi R.,Rus A.,59.0,75.0,1034.0,871.0,6.0,4.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.3,3.3,1.36,3.0,1.37,3.26,1.33,3.25,1.39,3.5,1.33,3.21
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Pironkova T.,69.0,46.0,895.0,1156.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.4,3.18,1.36,3.0,1.4,3.65,1.33,3.22
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Muguruza G.,Siniakova K.,73.0,821.0,885.0,18.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.18,4.5,1.22,4.0,1.17,4.5,1.21,4.89,1.22,4.0,1.23,5.25,1.18,4.63
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Voegele S.,Martic P.,72.0,91.0,887.0,739.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,1.3,3.3,1.33,3.25,1.36,3.42,1.33,3.25,1.36,3.5,1.32,3.28
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Govortsova O.,Czink M.,64.0,94.0,926.0,724.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.72,2.0,1.85,1.9,1.83,1.83,1.76,2.17,1.8,2.0,1.85,2.25,1.78,1.98
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Dominguez Lino L.,45.0,56.0,1192.0,1079.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.11,6.0,1.14,5.0,1.18,5.47,1.1,6.5,1.18,6.5,1.13,5.69
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Halep S.,Lisicki S.,57.0,37.0,1075.0,1413.0,6.0,2.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,3.0,1.36,3.0,1.35,3.0,1.36,2.95,1.45,2.88,1.4,3.25,1.45,2.95,1.38
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Radwanska U.,Beck A.,33.0,67.0,1545.0,903.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.37,3.36,1.33,3.25,1.37,3.8,1.31,3.39
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Pliskova Ka.,Hradecka L.,92.0,54.0,737.0,1098.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.3,1.36,3.0,1.31,3.75,1.29,3.5,1.36,3.95,1.3,3.42
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Burdette M.,49.0,104.0,1136.0,657.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,2.1,1.67,2.1,1.81,1.9,1.9,2.16,1.9,1.99,1.78
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Duval V.,Hlavackova A.,376.0,66.0,104.0,903.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.5,1.5,2.38,1.53,2.76,1.5,2.5,1.53,2.76,1.64,2.49,1.52
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Robson L.,Giorgi C.,43.0,85.0,1244.0,779.0,6.0,2.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.2,4.33,1.2,4.25,1.2,4.33,1.28,4.06,1.22,4.0,1.28,4.5,1.22,4.18
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Dulgheru A.,63.0,366.0,935.0,108.0,5.0,7.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.44,2.62,1.45,2.65,1.53,2.38,1.48,2.84,1.44,2.75,1.53,2.85,1.46,2.65
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Bouchard E.,Peer S.,123.0,116.0,553.0,584.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.72,2.0,1.75,2.0,1.8,1.91,1.81,2.09,1.8,2.0,1.85,2.1,1.79,1.97
17,Miami,Sony Ericsson Open,2013-03-20,Premier,Outdoor,Hard,1st Round,3,Soler Espinosa S.,Parmentier P.,70.0,79.0,890.0,815.0,6.0,0.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,,,,,,,,,,,,,,
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Cepelova J.,47.0,90.0,1151.0,742.0,5.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.57,2.25,1.65,2.15,1.57,2.25,1.85,2.04,1.62,2.25,1.85,2.3,1.69,2.13
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Zheng J.,Shvedova Y.,44.0,35.0,1220.0,1435.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.53,2.25,1.6,2.25,1.57,2.13,1.79,2.25,1.62,2.55,1.79,2.3,1.59
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Vekic D.,Putintseva Y.,95.0,93.0,720.0,728.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.61,2.2,1.7,2.08,1.73,2.0,1.78,2.15,1.67,2.2,1.8,2.2,1.7,2.1
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Keys M.,Kiick A.,76.0,426.0,864.0,80.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.12,6.0,1.13,5.4,1.14,5.0,1.14,6.49,1.14,5.5,1.15,6.5,1.13,5.73
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Mchale C.,Kontaveit A.,55.0,368.0,1084.0,107.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.11,6.0,1.14,5.0,1.13,6.81,1.13,6.0,1.14,6.81,1.12,6.08
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,1st Round,3,Mattek-Sands B.,Puig M.,131.0,102.0,522.0,670.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.25,1.55,2.35,1.62,2.2,1.62,2.42,1.57,2.38,1.62,2.5,1.58,2.34
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Li N.,Bertens K.,5.0,42.0,5880.0,1253.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.2,5.31,1.22,4.0,1.23,5.4,1.19,4.48
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Hsieh S.W.,4.0,38.0,7395.0,1405.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.03,15.0,1.06,8.0,1.05,8.5,1.04,15.0,1.05,10.0,1.07,16.0,1.04,10.6
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Tomljanovic A.,Goerges J.,242.0,26.0,232.0,1595.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,3.25,1.33,3.0,1.35,3.25,1.33,3.27,1.39,3.0,1.36,3.5,1.4,3.09,1.35
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Kvitova P.,Peng S.,8.0,34.0,5150.0,1470.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.28,3.5,1.3,3.3,1.29,3.5,1.32,3.73,1.33,3.25,1.36,4.2,1.31,3.4
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Flipkens K.,Voegele S.,28.0,72.0,1580.0,887.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.67,2.1,1.71,2.27,1.57,2.25,1.79,2.27,1.65,2.18
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Stephens S.,Govortsova O.,16.0,64.0,2490.0,926.0,0.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.27,4.26,1.29,3.5,1.35,4.26,1.29,3.51
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Morita A.,Wickmayer Y.,50.0,30.0,1130.0,1575.0,7.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.25,1.57,2.31,1.69,2.38,1.57,2.4,1.69,2.22,1.63
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Muguruza G.,Pavlyuchenkova A.,73.0,25.0,885.0,1665.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.0,1.72,2.0,1.75,2.1,1.67,2.14,1.79,2.1,1.67,2.14,1.8,2.04,1.74
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Pennetta F.,1.0,103.0,10365.0,662.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.03,15.0,1.02,10.5,1.02,13.0,1.04,15.57,1.03,12.0,1.04,17.75,1.03,12.57
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Mladenovic K.,14.0,48.0,2695.0,1136.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.4,2.75,1.41,3.16,1.4,2.88,1.42,3.25,1.39,2.92
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Pliskova Ka.,9.0,92.0,4130.0,737.0,5.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.2,4.33,1.15,6.34,1.2,4.5,1.22,6.34,1.17,4.86
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Rybarikova M.,Barthel M.,49.0,23.0,1136.0,1700.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,3.75,1.25,3.3,1.3,3.4,1.3,3.85,1.31,3.5,1.29,4.33,1.35,3.58,1.29
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Oprandi R.,Safarova L.,59.0,19.0,1034.0,1930.0,7.0,6.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.25,1.57,2.35,1.55,2.25,1.57,2.34,1.68,2.25,1.57,2.48,1.68,2.31,1.59
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Petkovic A.,Bartoli M.,162.0,11.0,396.0,3155.0,6.0,3.0,4.0,1.0,,,1.0,0.0,Retired,2.25,1.57,2.25,1.6,2.2,1.62,2.33,1.68,2.25,1.62,2.5,1.68,2.25,1.62
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Lepchenko V.,Begu I.,29.0,53.0,1577.0,1125.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.9,1.8,1.85,1.9,1.83,1.83,1.87,2.04,1.8,2.0,1.91,2.05,1.86,1.9
17,Miami,Sony Ericsson Open,2013-03-21,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Date Krumm K.,18.0,78.0,1940.0,830.0,7.0,6.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.18,4.5,1.2,4.25,1.22,4.0,1.22,4.9,1.22,4.0,1.23,5.4,1.2,4.41
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Vesnina E.,Vekic D.,32.0,95.0,1555.0,720.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.25,1.57,2.25,1.65,2.39,1.62,2.25,1.7,2.4,1.62,2.26
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Vinci R.,Mchale C.,15.0,55.0,2545.0,1084.0,6.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.44,2.62,1.5,2.5,1.4,2.75,1.59,2.52,1.44,2.75,1.59,2.8,1.49,2.55
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Hampton J.,21.0,68.0,1800.0,898.0,5.0,7.0,7.0,5.0,7.0,6.0,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.66,1.54,2.63,1.5,2.7,1.61,2.55,1.5
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Davis L.,Keys M.,81.0,76.0,808.0,864.0,6.0,1.0,5.0,7.0,7.0,6.0,2.0,1.0,Completed,2.2,1.61,,,,,,,,,2.25,1.65,2.23,1.63
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Makarova E.,45.0,20.0,1192.0,1905.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.62,2.46,1.5,2.63,1.62,2.65,1.51,2.5
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Zakopalova K.,Medina Garrigues A.,22.0,63.0,1725.0,935.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.58,2.55,1.5,2.63,1.59,2.63,1.51,2.51
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Schiavone F.,6.0,47.0,5400.0,1151.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.16,5.0,1.18,4.5,1.17,4.5,1.17,5.8,1.2,4.5,1.23,5.8,1.19,4.56
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Paszek T.,57.0,31.0,1075.0,1573.0,6.0,1.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,1.25,3.75,1.3,3.3,1.33,3.25,1.38,3.35,1.33,3.25,1.38,3.75,1.32,3.33
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Cirstea S.,Soler Espinosa S.,27.0,70.0,1595.0,890.0,2.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.38,3.36,1.44,2.75,1.47,3.36,1.41,2.8
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Robson L.,36.0,43.0,1430.0,1244.0,5.0,7.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.34,1.68,2.25,1.62,2.5,1.68,2.3,1.6
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Petrova N.,Zheng J.,12.0,44.0,3050.0,1220.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.25,1.25,3.75,1.19,5.42,1.22,4.33,1.25,5.5,1.21,4.39
17,Miami,Sony Ericsson Open,2013-03-22,Premier,Outdoor,Hard,2nd Round,3,Kirilenko M.,Mattek-Sands B.,13.0,131.0,2871.0,522.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.65,1.29,3.5,1.29,4.05,1.25,3.75,1.31,4.75,1.27,3.7
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,2nd Round,3,Sharapova M.,Bouchard E.,2.0,123.0,10015.0,553.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.02,19.0,1.02,12.0,1.02,11.0,1.01,25.99,1.02,13.0,1.04,25.99,1.02,13.87
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Radwanska U.,17.0,33.0,2466.0,1545.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.53,2.38,1.61,2.47,1.53,2.5,1.62,2.6,1.53,2.45
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,2nd Round,3,Jankovic J.,Duval V.,24.0,376.0,1670.0,104.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.11,6.5,1.13,5.5,1.12,5.5,1.15,6.55,1.13,6.0,1.15,7.0,1.12,6.04
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,2nd Round,3,Errani S.,Hantuchova D.,7.0,69.0,5160.0,895.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.36,3.0,1.41,3.18,1.33,3.25,1.41,3.5,1.34,3.18
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,3rd Round,3,Li N.,Lepchenko V.,5.0,29.0,5880.0,1577.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.14,5.0,1.13,7.51,1.1,6.5,1.14,7.6,1.11,6.42
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,3rd Round,3,Tomljanovic A.,Petkovic A.,242.0,162.0,232.0,396.0,0.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,3.5,1.28,3.3,1.3,3.25,1.33,3.89,1.3,3.0,1.36,4.1,1.36,3.41,1.3
17,Miami,Sony Ericsson Open,2013-03-23,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Rybarikova M.,4.0,49.0,7395.0,1136.0,7.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.1,7.0,1.11,6.0,1.1,6.5,1.13,7.21,1.1,7.0,1.13,7.6,1.11,6.41
